Writing this to a file.
-51.5167,155.457,-133.841
-52.4142,155.069,-133.301
-53.3008,154.61,-132.718
-54.1824,154.12,-132.083
-55.065,153.58,-131.375
-55.9107,152.999,-130.646
-56.7536,152.336,-129.875
-57.599,151.67,-129.075
-59.2783,150.519,-127.448
-60.0984,149.967,-126.57
-60.8961,149.419,-125.69
-61.6822,148.97,-124.877
-62.4666,148.455,-124.102
-63.2484,147.75,-123.338
-63.9936,147.034,-122.546
-64.7495,146.411,-121.653
-65.4986,145.927,-120.744
-66.2524,145.342,-119.796
-67.8229,143.717,-117.856
-68.6284,143.268,-116.781
-69.4011,143.186,-115.668
-70.1434,143.021,-114.459
-70.8733,142.389,-113.196
-71.563,141.426,-111.925
-72.223,140.335,-110.588
-72.8584,139.222,-109.18
-73.4578,138.102,-107.676
-73.9849,136.848,-106.09
-74.9206,133.426,-102.604
-75.3378,131.496,-100.715
-75.7427,129.357,-98.6209
-76.0848,127.038,-96.4589
-76.3871,124.444,-94.1282
-76.6697,121.863,-91.8133
-76.9521,119.394,-89.5543
-77.2301,117.092,-87.4204
-77.5073,114.867,-85.3276
-77.7705,112.794,-83.2301
-78.0285,110.835,-81.1387
-78.2807,108.852,-78.953
-78.76,104.626,-74.3131
-78.9699,102.382,-71.8011
-79.1528,100.305,-69.3207
-79.2945,98.2616,-66.7454
-79.3888,96.1738,-64.1541
-79.4596,93.8608,-61.4495
-79.5148,91.4576,-58.7632
-79.5274,88.993,-56.0565
-79.5273,86.4947,-53.3446
-79.5134,83.9551,-50.5928
-79.4704,79.2009,-45.3548
-79.4403,77.0504,-42.8932
-79.3987,75.0365,-40.5385
-79.3267,72.8865,-38.0225
-79.2332,70.9457,-35.6624
-79.0945,69.1528,-33.4219
-78.9231,67.5332,-31.3531
-78.7337,65.862,-29.3771
-78.5298,64.2246,-27.4553
-78.3404,62.6841,-25.6633
-77.9606,60.0936,-22.3981
-77.5479,58.0719,-19.8459
-77.3628,57.1397,-18.7482
-77.2038,56.4074,-17.8205
-77.0594,55.7839,-17.0518
-76.9011,55.2552,-16.4552
-76.7469,54.8083,-15.9482
-76.6222,54.4987,-15.5549
-76.5256,54.3213,-15.2103
-76.4599,54.2214,-14.9275
-76.4208,54.1202,-14.6986
-76.4032,53.8929,-14.3216
-76.4142,53.8819,-14.194
-76.4158,53.9041,-14.0792
-76.4147,54.019,-14.057
-76.4018,54.0892,-14.0672
-76.381,54.1867,-14.1537
-76.3534,54.2815,-14.2532
-76.3428,54.3777,-14.3523
-76.3401,54.4587,-14.4555
-76.3471,54.496,-14.5575
-76.3897,54.5247,-14.6729
-76.4056,54.5832,-14.7093
-76.4183,54.5403,-14.6728
-76.4127,54.4812,-14.6499
-76.4131,54.3925,-14.588
-76.4076,54.3492,-14.5494
-76.408,54.3539,-14.5447
-76.4041,54.3366,-14.5384
-76.3832,54.3402,-14.5672
